member_id,first_name,middle_name,last_name,birth_date,ssn,gender,address1,address2,city,state,zip,member_external_id
RI0035723,ALYSSA,,JACKSON,,,FEMALE,,,,RI,,1167594491
RI0035724,LOUIS,,HERNANDEZ,,,FEMALE,,,,RI,,1772525086
RI0035725,WYATT,ELIZABETH,CARPENTER,,,FEMALE,,,,RI,,1609476661
RI0035726,JONATHAN,MICHAEL,WEAVER,,,MALE,,,,RI,,1315761793
RI0035727,NATALIE,JACOB,WILSON,,,FEMALE,,,,RI,,1991385764
RI0035728,SAMUEL,EMMA,HERNANDEZ,,,MALE,,,,RI,,1179446986
RI0035729,CYNTHIA,,SHAFFER,,,MALE,,,,RI,,1181223059
RI0035730,TAMARA,JENNIFER,YOUNG,,,MALE,,,,RI,,1909916013
RI0035731,KRISTY,,HUGHES,,,MALE,,,,RI,,1105828627
RI0035732,ROBIN,KIM,WEAVER,,,MALE,,,,RI,,1824140757
RI0035733,IAN,,ALLEN,,,FEMALE,,,,RI,,1963422905
RI0035734,KIMBERLY,,SCHMIDT,,,FEMALE,,,,RI,,1169827567
RI0035735,BRANDY,KATELYN,CONTRERAS,,,MALE,,,,RI,,1895795052
RI0035736,DEBORAH,,HUGHES,,,MALE,,,,RI,,1042629585
RI0035737,DOUGLAS,,DUNN,,,MALE,,,,RI,,1457959220
RI0035738,TODD,,WISE,,,MALE,,,,RI,,1936365354
RI0035739,JEREMY,DEREK,RUBIO,,,MALE,,,,RI,,1882207307
RI0035740,KYLE,VALERIE,RODRIGUEZ,,,FEMALE,,,,RI,,1475903718
RI0035741,ALICIA,DAVID,FRANKLIN,,,MALE,,,,RI,,1726578616
RI0035742,JACQUELINE,,MORGAN,,,FEMALE,,,,RI,,1637613392
RI0035743,GREGORY,JESSE,MCCORMICK,,,MALE,,,,RI,,1508057580
RI0035744,BARBARA,,VASQUEZ,,,FEMALE,,,,RI,,1468369767
RI0035745,ERIC,,YOUNG,,,FEMALE,,,,RI,,1122819457
RI0035746,KATHLEEN,,HORTON,,,MALE,,,,RI,,1775814956
RI0035747,MELISSA,DANIELLE,VANCE,,,FEMALE,,,,RI,,1812179938
RI0035748,RYAN,,WILKINS,,,MALE,,,,RI,,1235385597
RI0035749,DAISY,,BREWER,,,FEMALE,,,,RI,,1589588561
RI0035750,ADAM,DIANE,HOLMES,,,MALE,,,,RI,,1368595741
RI0035751,CHARLES,,MCCARTHY,,,MALE,,,,RI,,1443042801
RI0035752,MARIA,,CLARK,,,MALE,,,,RI,,1527659883
RI0035753,ANN,,TUCKER,,,FEMALE,,,,RI,,1082690080
RI0035754,AMY,ANTHONY,WILLIAMS,,,MALE,,,,RI,,1776944351
RI0035755,SABRINA,,GUTIERREZ,,,MALE,,,,RI,,1564311799
RI0035756,ASHLEY,CHRISTOPHER,MACDONALD,,,FEMALE,,,,RI,,1973175566
RI0035757,RAY,TAMMY,MILLER,,,FEMALE,,,,RI,,1739205144
RI0035758,MICHAEL,RANDY,WRIGHT,,,FEMALE,,,,RI,,1424338409
RI0035759,MACKENZIE,,JENKINS,,,FEMALE,,,,RI,,1815852591
RI0035760,MAXWELL,,OLSON,,,MALE,,,,RI,,1764774821
RI0035761,STEVEN,,WILLIAMS,,,FEMALE,,,,RI,,1033363798
RI0035762,CHRISTOPHER,,SHAFFER,,,MALE,,,,RI,,1810634019
RI0035763,MARTIN,,HANSON,,,MALE,,,,RI,,1766292148
RI0035764,DARREN,,BROWN,,,MALE,,,,RI,,1636479061
RI0035765,JOSHUA,,JOHNSON,,,FEMALE,,,,RI,,1598971448
RI0035766,STACY,,WALTERS,,,FEMALE,,,,RI,,1744779027
RI0035767,JOSHUA,VERONICA,JOHNSON,,,FEMALE,,,,RI,,1669326997
RI0035768,ANDREW,MARK,COLE,,,FEMALE,,,,RI,,1537862167
RI0035769,JAMES,,CAIN,,,FEMALE,,,,RI,,1069106628
RI0035770,CHARLES,,SANDOVAL,,,MALE,,,,RI,,1945314911
RI0035771,CAITLIN,REBECCA,SPENCE,,,MALE,,,,RI,,1602693244
RI0035772,KATHY,,VASQUEZ,,,MALE,,,,RI,,1162469798
RI0035773,PRESTON,,ANDERSON,,,MALE,,,,RI,,1642253473
RI0035774,ANN,,BROWN,,,MALE,,,,RI,,1931110278
RI0035775,ALLEN,ALEXIS,LANE,,,MALE,,,,RI,,1639648732
RI0035776,SARAH,CONNIE,ROSE,,,MALE,,,,RI,,1506404829
RI0035777,SHERRY,DANIEL,SMITH,,,MALE,,,,RI,,1133428035
RI0035778,BRITTANY,,FRANKLIN,,,MALE,,,,RI,,1393606903
RI0035779,KEITH,ELIZABETH,BURNS,,,FEMALE,,,,RI,,1332320751
RI0035780,JAIME,,BASS,,,FEMALE,,,,RI,,1933414612
RI0035781,VALERIE,,RUSH,,,MALE,,,,RI,,1703696192
RI0035782,JAMES,JASON,MORRISON,,,MALE,,,,RI,,1828472958
RI0035783,BRIANNA,HEATHER,STEIN,,,FEMALE,,,,RI,,1668638499
RI0035784,JACOB,CHRISTOPHER,PATEL,,,FEMALE,,,,RI,,1158500193
RI0035785,LUKE,YOLANDA,HALL,,,MALE,,,,RI,,1672437193
RI0035786,PAMELA,PEGGY,MCCARTHY,,,FEMALE,,,,RI,,1944759544
RI0035787,PETER,KARA,YATES,,,FEMALE,,,,RI,,1341672670
RI0035788,SCOTT,ERICA,LEWIS,,,FEMALE,,,,RI,,1303233685
RI0035789,MARIO,MELINDA,HILL,,,FEMALE,,,,RI,,1471929469
RI0035790,MICHAEL,COREY,LEE,,,FEMALE,,,,RI,,1928378464
RI0035791,GREGORY,JUDY,GRAHAM,,,FEMALE,,,,RI,,1457565030
RI0035792,ALBERT,HOLLY,SMITH,,,FEMALE,,,,RI,,1420871545
RI0035793,JAMES,PATRICIA,KIRK,,,FEMALE,,,,RI,,1797767886
RI0035794,LORI,NICHOLAS,DAVIDSON,,,MALE,,,,RI,,1722106110
RI0035795,PAMELA,CONNIE,JOHNSON,,,MALE,,,,RI,,1318814890
RI0035796,MACKENZIE,,JOHNSON,,,FEMALE,,,,RI,,1374659177
RI0035797,MARK,LINDSAY,MARTIN,,,MALE,,,,RI,,1056161038
RI0035798,KRISTINA,DIAMOND,ROBINSON,,,FEMALE,,,,RI,,1491273282
RI0035799,JODI,COURTNEY,JENKINS,,,FEMALE,,,,RI,,1318799212
RI0035800,CHRISTOPHER,,SMITH,,,MALE,,,,RI,,1921060930
RI0035801,MELISSA,MASON,LUCERO,,,FEMALE,,,,RI,,1822311293
RI0035802,CARL,ERIN,WISE,,,MALE,,,,RI,,1329573916
RI0035803,MEGAN,REBECCA,BAKER,,,FEMALE,,,,RI,,1693172712
RI0035804,ANGELA,DAVID,SHARP,,,MALE,,,,RI,,1940500030
RI0035805,JEFFREY,TARA,SMITH,,,MALE,,,,RI,,1838375996
RI0035806,JENNIFER,ASHLEY,MORALES,,,FEMALE,,,,RI,,1773183727
RI0035807,CHRISTINE,,CURTIS,,,MALE,,,,RI,,1892320559
RI0035808,ERIN,ANDREW,VANCE,,,FEMALE,,,,RI,,1208648995
RI0035809,TRACY,JOHN,TAYLOR,,,MALE,,,,RI,,1148958802
RI0035810,ANDREA,,BENITEZ,,,FEMALE,,,,RI,,1399769434
RI0035811,ZACHARY,,RAMSEY,,,FEMALE,,,,RI,,1969258240
RI0035812,ROBERT,KIMBERLY,GAINES,,,MALE,,,,RI,,1647654190
RI0035813,JUSTIN,NICOLE,VAUGHAN,,,FEMALE,,,,RI,,1192144185
RI0035814,VANESSA,MEGAN,MACK,,,FEMALE,,,,RI,,1549878005
RI0035815,JOHN,,GONZALES,,,FEMALE,,,,RI,,1666381148
RI0035816,KEVIN,,ADAMS,,,FEMALE,,,,RI,,1531601320
RI0035817,DAVE,TRACY,SCHULTZ,,,MALE,,,,RI,,1656988593
RI0035818,SHARON,SHARON,OSBORNE,,,FEMALE,,,,RI,,1641268837
RI0035819,JAMES,KAYLA,JOHNSON,,,MALE,,,,RI,,1704134273
RI0035820,DANIELLE,,HARVEY,,,FEMALE,,,,RI,,1977492167
RI0035821,BRITTANY,DUSTIN,WARREN,,,MALE,,,,RI,,1290709958
RI0035822,TIFFANY,MICHELLE,TURNER,,,FEMALE,,,,RI,,1446446820
RI0035823,STACY,,WILLIAMS,,,MALE,,,,RI,,1596552313
RI0035824,JESSICA,AMY,BECK,,,FEMALE,,,,RI,,1893923441
RI0035825,ADAM,,HOPKINS,,,MALE,,,,RI,,1827070609
RI0035826,AMBER,PATRICIA,SUAREZ,,,FEMALE,,,,RI,,1639059161
RI0035827,ADAM,,HUFF,,,FEMALE,,,,RI,,1946409456
RI0035828,TINA,,MCINTYRE,,,FEMALE,,,,RI,,1235496590
RI0035829,TAMMY,LUKE,POTTER,,,FEMALE,,,,RI,,1021662780
RI0035830,NATHANIEL,,JACKSON,,,MALE,,,,RI,,1292530441
RI0035831,KAITLIN,STEVEN,RODRIGUEZ,,,MALE,,,,RI,,1941357861
RI0035832,BRITTANY,ALEX,GREEN,,,FEMALE,,,,RI,,1320911234
RI0035833,BRITTANY,RODNEY,HUTCHINSON,,,MALE,,,,RI,,1778964180
RI0035834,AMANDA,MICHAEL,RUSH,,,FEMALE,,,,RI,,1933107923
RI0035835,LEONARD,MATHEW,HALE,,,MALE,,,,RI,,1643510587
RI0035836,TARA,,BLANCHARD,,,MALE,,,,RI,,1997506255
RI0035837,REBEKAH,,SMITH,,,FEMALE,,,,RI,,1397981340
RI0035838,PAMELA,RICHARD,HARRISON,,,MALE,,,,RI,,1478216515
RI0035839,ROBERT,WAYNE,SHERMAN,,,FEMALE,,,,RI,,1113553272
RI0035840,WARREN,,LEWIS,,,MALE,,,,RI,,1615874733
RI0035841,LAUREN,,ERICKSON,,,MALE,,,,RI,,1947272045
RI0035842,TIMOTHY,DEBORAH,SMITH,,,MALE,,,,RI,,1446187636
RI0035843,LAURA,,RICE,,,MALE,,,,RI,,1754005843
RI0035844,MICHAEL,ROBERT,GOOD,,,MALE,,,,RI,,1609945477
RI0035845,MARIA,PATRICIA,BRANCH,,,FEMALE,,,,RI,,1759281102
RI0035846,EDDIE,CARLA,CAMACHO,,,MALE,,,,RI,,1776301381
RI0035847,STEVEN,,PADILLA,,,FEMALE,,,,RI,,1131481945
RI0035848,ANTHONY,WILLIAM,STEVENSON,,,FEMALE,,,,RI,,1622403433
RI0035849,ANTHONY,,HUNTER,,,MALE,,,,RI,,1570996495
RI0035850,CHARLES,,CHAVEZ,,,FEMALE,,,,RI,,1581297672
RI0035851,STEVEN,,GARCIA,,,FEMALE,,,,RI,,1268390136
RI0035852,CHRISTOPHER,RONALD,WELLS,,,MALE,,,,RI,,1148898656
RI0035853,ROBERT,SETH,SMALL,,,MALE,,,,RI,,1733048602
RI0035854,CARLOS,SHAUN,ORTIZ,,,FEMALE,,,,RI,,1865045370
RI0035855,BRIAN,,HAYES,,,FEMALE,,,,RI,,1164266033
RI0035856,BECKY,ANGELA,MANN,,,MALE,,,,RI,,1375978088
RI0035857,JUAN,TYLER,COOPER,,,FEMALE,,,,RI,,1164257437
RI0035858,AUSTIN,MATTHEW,STEPHENSON,,,MALE,,,,RI,,1323193265
RI0035859,RONALD,,WILLIAMS,,,MALE,,,,RI,,1261932751
RI0035860,REBECCA,,BELL,,,FEMALE,,,,RI,,1547179065
RI0035861,TIFFANY,CHASE,SMITH,,,MALE,,,,RI,,1162791760
RI0035862,VICTORIA,,GRANT,,,MALE,,,,RI,,1525792542
RI0035863,WILLIAM,,SAWYER,,,MALE,,,,RI,,1228319168
RI0035864,BARBARA,,GATES,,,MALE,,,,RI,,1334792224
RI0035865,ANTHONY,BRANDON,DAVIS,,,MALE,,,,RI,,1907113427
RI0035866,ANGELA,,RUSSELL,,,MALE,,,,RI,,1546215603
RI0035867,JOSHUA,MICHAEL,HOLLOWAY,,,MALE,,,,RI,,1582687874
RI0035868,DEBORAH,,MILLER,,,MALE,,,,RI,,1859717859
RI0035869,JOSEPH,AMY,GRAVES,,,FEMALE,,,,RI,,1591291472
RI0035870,SHIRLEY,,JONES,,,FEMALE,,,,RI,,1691621553
RI0035871,DAVID,JEREMY,HARMON,,,MALE,,,,RI,,1295881685
RI0035872,BENJAMIN,,BLACKWELL,,,MALE,,,,RI,,1278218381
RI0035873,HEIDI,,DAVIS,,,MALE,,,,RI,,1475880527
RI0035874,KAREN,,ODOM,,,FEMALE,,,,RI,,1273996445
RI0035875,JAMES,,MOORE,,,MALE,,,,RI,,1962748668
RI0035876,HECTOR,AMY,GOOD,,,MALE,,,,RI,,1120376938
RI0035877,ERIKA,THOMAS,SALINAS,,,FEMALE,,,,RI,,1750066180
RI0035878,LUKE,MCKENZIE,SIMS,,,MALE,,,,RI,,1982653928
RI0035879,ALLEN,JOSE,NGUYEN,,,MALE,,,,RI,,1156303741
RI0035880,MEGHAN,REBECCA,GRANT,,,MALE,,,,RI,,1448924243
RI0035881,RANDY,KRISTIN,SANTIAGO,,,MALE,,,,RI,,1055762074
RI0035882,JON,,MCDONALD,,,FEMALE,,,,RI,,1153828358
RI0035883,ELIZABETH,KIMBERLY,GRAHAM,,,FEMALE,,,,RI,,1899172641
RI0035884,DAVID,JESSICA,NICHOLS,,,MALE,,,,RI,,1334355424
RI0035885,DONALD,ELIZABETH,ANDREWS,,,FEMALE,,,,RI,,1095481603
RI0035886,HALEY,REBECCA,GALLAGHER,,,MALE,,,,RI,,1393544014
RI0035887,BRITTANY,BRIAN,OBRIEN,,,MALE,,,,RI,,1376569723
RI0035888,STEVEN,SHANNON,COOK,,,FEMALE,,,,RI,,1313526456
RI0035889,AMANDA,JACOB,ALLEN,,,FEMALE,,,,RI,,1302420493
RI0035890,ANTHONY,,ZAMORA,,,FEMALE,,,,RI,,1797055577
RI0035891,APRIL,,BLACK,,,FEMALE,,,,RI,,1496178310
RI0035892,ANDREW,,LOWERY,,,MALE,,,,RI,,1609553986
RI0035893,GREGORY,,RICHARDS,,,MALE,,,,RI,,1272146941
RI0035894,ROBERT,CRYSTAL,CURTIS,,,MALE,,,,RI,,1268834912
RI0035895,CARLOS,,WELLS,,,FEMALE,,,,RI,,1560653460
RI0035896,TIMOTHY,WILLIAM,RODRIGUEZ,,,MALE,,,,RI,,1327927041
RI0035897,JENNIFER,,SMITH,,,FEMALE,,,,RI,,1746728533
RI0035898,PHILIP,,ANDERSON,,,MALE,,,,RI,,1764839043
RI0035899,AMBER,,NORTON,,,MALE,,,,RI,,1451697817
RI0035900,BRANDON,,SCHMITT,,,MALE,,,,RI,,1308754358
RI0035901,JOSHUA,MICHAEL,MILLER,,,MALE,,,,RI,,1316127530
RI0035902,ERIN,SARA,NORRIS,,,FEMALE,,,,RI,,1728246440
RI0035903,CURTIS,SUSAN,JENKINS,,,FEMALE,,,,RI,,1141694734
RI0035904,STEVEN,,MOYER,,,FEMALE,,,,RI,,1011686056
RI0035905,JAMES,JACOB,MORRISON,,,MALE,,,,RI,,1147545958
RI0035906,JOHN,MATTHEW,WATSON,,,MALE,,,,RI,,1281103634
RI0035907,ASHLEY,,GOLDEN,,,FEMALE,,,,RI,,1627726114
RI0035908,RYAN,CONNOR,HALL,,,MALE,,,,RI,,1188330741
RI0035909,JANET,JONATHAN,WRIGHT,,,FEMALE,,,,RI,,1901160211
RI0035910,ABIGAIL,,HOWARD,,,FEMALE,,,,RI,,1242636494
RI0035911,DANA,,ANDERSON,,,FEMALE,,,,RI,,1324123733
RI0035912,JOHN,,PETERSON,,,FEMALE,,,,RI,,1419120087
RI0035913,JOSEPH,,HARTMAN,,,MALE,,,,RI,,1574528170
RI0035914,ASHLEY,,WILLIAMS,,,MALE,,,,RI,,1895767713
RI0035915,SHELLEY,,BROWN,,,MALE,,,,RI,,1026849332
RI0035916,WILLIAM,KIMBERLY,KAUFMAN,,,MALE,,,,RI,,1505064087
RI0035917,ANDREA,ANTHONY,THOMPSON,,,FEMALE,,,,RI,,1716695880
RI0035918,MISTY,,JONES,,,FEMALE,,,,RI,,1872000536
RI0035919,CHARLES,,HEBERT,,,FEMALE,,,,RI,,1651125020
RI0035920,JUSTIN,FRANK,PHILLIPS,,,FEMALE,,,,RI,,1426825854
RI0035921,TROY,OLIVIA,MYERS,,,MALE,,,,RI,,1944627649
RI0035922,CHARLES,,MILLER,,,FEMALE,,,,RI,,1257965359
RI0035923,LEAH,,JONES,,,FEMALE,,,,RI,,1025315691
RI0035924,MELISSA,,ALLEN,,,FEMALE,,,,RI,,1477924170
RI0035925,AMANDA,LAURA,SWANSON,,,MALE,,,,RI,,1422025310
RI0035926,ROBIN,MIRANDA,CHEN,,,FEMALE,,,,RI,,1290254186
RI0035927,FRANK,ERIN,LAWRENCE,,,MALE,,,,RI,,1057315817
RI0035928,SARA,MELISSA,HARRIS,,,FEMALE,,,,RI,,1455529153
RI0035929,MATTHEW,,EWING,,,FEMALE,,,,RI,,1854886175
RI0035930,ANTHONY,KRISTY,BARRY,,,MALE,,,,RI,,1372703952
RI0035931,RICHARD,,WHITE,,,FEMALE,,,,RI,,1379296355
RI0035932,CARLA,PATRICIA,CAREY,,,FEMALE,,,,RI,,1243401225
RI0035933,TAMMY,APRIL,FROST,,,FEMALE,,,,RI,,1137389725
RI0035934,JASON,,HALL,,,FEMALE,,,,RI,,1198616432
RI0035935,DONALD,,MILLER,,,MALE,,,,RI,,1132279979
RI0035936,AUSTIN,DEBRA,GONZALES,,,FEMALE,,,,RI,,1091139342
RI0035937,PATRICIA,,WILLIAMS,,,MALE,,,,RI,,1740087888
RI0035938,LORI,,CARTER,,,MALE,,,,RI,,1558695735
RI0035939,DAWN,,ANDERSON,,,FEMALE,,,,RI,,1349552830
RI0035940,RANDY,,PETTY,,,MALE,,,,RI,,1839871260
RI0035941,RICHARD,,PRUITT,,,MALE,,,,RI,,1946276831
RI0035942,KATHLEEN,,JORDAN,,,MALE,,,,RI,,1161694736
RI0035943,JOHN,KIMBERLY,ORTEGA,,,FEMALE,,,,RI,,1565865537
RI0035944,MATTHEW,,POLLARD,,,MALE,,,,RI,,1823244920
RI0035945,STEVEN,JULIE,HALE,,,FEMALE,,,,RI,,1272926333
RI0035946,KARLA,,BARNES,,,MALE,,,,RI,,1070175519
RI0035947,SYLVIA,,KENT,,,MALE,,,,RI,,1390057476
RI0035948,CONNOR,JENNIFER,MORGAN,,,FEMALE,,,,RI,,1518127841
RI0035949,KRISTIN,SHARON,CANNON,,,FEMALE,,,,RI,,1162605963
RI0035950,ELIZABETH,BILLY,EDWARDS,,,MALE,,,,RI,,1692069003
RI0035951,LISA,,HARRIS,,,MALE,,,,RI,,1122662194
RI0035952,DAVID,,YOUNG,,,FEMALE,,,,RI,,1373293549
RI0035953,TERESA,ANDREA,SCHMIDT,,,FEMALE,,,,RI,,1446335682
RI0035954,DALE,ANDREW,HAHN,,,MALE,,,,RI,,1256436064
RI0035955,PETER,,BROWN,,,FEMALE,,,,RI,,1942445981
RI0035956,ANDREW,LAUREN,GARCIA,,,MALE,,,,RI,,1396040457
RI0035957,KEITH,,WILLIAMS,,,MALE,,,,RI,,1341470669
RI0035958,ROBERT,,PORTER,,,MALE,,,,RI,,1009510872
RI0035959,DANIEL,AUDREY,PERRY,,,FEMALE,,,,RI,,1279651286
RI0035960,ROY,MARVIN,MURPHY,,,MALE,,,,RI,,1498169190
RI0035961,FRANK,LISA,MANN,,,FEMALE,,,,RI,,1011108059
RI0035962,DAVID,BRIAN,PETERSON,,,MALE,,,,RI,,1869455500
RI0035963,JOSEPH,,MARSH,,,MALE,,,,RI,,1443568551
RI0035964,KRISTA,,BELL,,,FEMALE,,,,RI,,1291483264
RI0035965,SANDRA,ANDREW,PEREZ,,,FEMALE,,,,RI,,1850422030
RI0035966,BILLY,,FRANKLIN,,,MALE,,,,RI,,1670013562
RI0035967,STEPHEN,JILL,POPE,,,MALE,,,,RI,,1333072632
RI0035968,JEROME,DANIEL,JACKSON,,,FEMALE,,,,RI,,1446385290
RI0035969,NICHOLAS,,BROWN,,,MALE,,,,RI,,1044012383
RI0035970,STEPHANIE,JULIE,SIMON,,,MALE,,,,RI,,1064180894
RI0035971,FRANK,CARLA,POTTER,,,MALE,,,,RI,,1834971263
RI0035972,BRYAN,,KAUFMAN,,,FEMALE,,,,RI,,1359748929
RI0035973,YESENIA,,MEZA,,,MALE,,,,RI,,1815337393
RI0035974,LAUREN,DAVID,CLARK,,,MALE,,,,RI,,1289027686
RI0035975,MELANIE,,WARD,,,MALE,,,,RI,,1536212135
RI0035976,SARAH,,JACKSON,,,FEMALE,,,,RI,,1300985620
RI0035977,ROBERT,JESSICA,CARROLL,,,FEMALE,,,,RI,,1805641108
RI0035978,BRADLEY,,STEWART,,,MALE,,,,RI,,1026154338
RI0035979,MIGUEL,,BROWN,,,MALE,,,,RI,,1824717213
RI0035980,APRIL,,HARRIS,,,MALE,,,,RI,,1976004625
RI0035981,LAURA,WILLIAM,MCDONALD,,,MALE,,,,RI,,1315792364
RI0035982,CHRISTOPHER,LEE,BARR,,,MALE,,,,RI,,1742876672
RI0035983,DAVID,MICHAEL,DAVIS,,,MALE,,,,RI,,1344040435
RI0035984,JUDY,JOHN,TRAN,,,FEMALE,,,,RI,,1286468265
RI0035985,JACQUELINE,BRYAN,RUIZ,,,FEMALE,,,,RI,,1955602200
RI0035986,JEREMY,CONNIE,PIERCE,,,FEMALE,,,,RI,,1071701867
RI0035987,JULIE,,HUBBARD,,,MALE,,,,RI,,1378634049
RI0035988,RICHARD,DEBRA,PORTER,,,FEMALE,,,,RI,,1330302930
RI0035989,JONATHAN,DAVID,HAHN,,,FEMALE,,,,RI,,1484751749
RI0035990,ALAN,SARAH,BECKER,,,FEMALE,,,,RI,,1730686539
RI0035991,SONYA,ADRIAN,SULLIVAN,,,FEMALE,,,,RI,,1151657074
RI0035992,ZACHARY,JAMES,WAGNER,,,MALE,,,,RI,,1684537014
RI0035993,ALEXANDER,BRITTANY,BROWNING,,,MALE,,,,RI,,1454899545
RI0035994,ANDRES,HEATHER,GREGORY,,,FEMALE,,,,RI,,1542026975
RI0035995,WANDA,,GIBSON,,,MALE,,,,RI,,1067701033
RI0035996,KIM,,BASS,,,MALE,,,,RI,,1644796518
RI0035997,DAVID,,CAMPBELL,,,FEMALE,,,,RI,,1344956619
RI0035998,JENNIFER,SUSAN,KING,,,MALE,,,,RI,,1857411422
RI0035999,JUAN,,WEEKS,,,FEMALE,,,,RI,,1068871366
RI0036000,JAMES,,PRICE,,,MALE,,,,RI,,1330782325
RI0036001,DAWN,DANIEL,CHAPMAN,,,MALE,,,,RI,,1609692493
RI0036002,OLIVIA,DEANNA,POLLARD,,,FEMALE,,,,RI,,1630979461
RI0036003,SAMANTHA,BRIAN,CLARK,,,FEMALE,,,,RI,,1705000313
RI0036004,SHANNON,,BRUCE,,,FEMALE,,,,RI,,1459660682
RI0036005,ERIN,,MOORE,,,FEMALE,,,,RI,,1433463547
RI0036006,ELIZABETH,CHRISTOPHER,GRIFFIN,,,MALE,,,,RI,,1776809292
RI0036007,SCOTT,TERESA,HOLDER,,,FEMALE,,,,RI,,1880302410
RI0036008,NICHOLAS,,LYONS,,,FEMALE,,,,RI,,1028173546
RI0036009,PAMELA,,CHERRY,,,MALE,,,,RI,,1184444103
RI0036010,ELIZABETH,SUZANNE,WATTS,,,FEMALE,,,,RI,,1881458459
RI0036011,RYAN,MONICA,WEBER,,,FEMALE,,,,RI,,1410521662
RI0036012,JAMES,MARIE,HOWELL,,,MALE,,,,RI,,1076919487
RI0036013,KIRK,,COX,,,FEMALE,,,,RI,,1132060629
RI0036014,RONNIE,,JACKSON,,,MALE,,,,RI,,1544524795
RI0036015,TAYLOR,,JUAREZ,,,FEMALE,,,,RI,,1546783692
RI0036016,SUSAN,,TODD,,,FEMALE,,,,RI,,1579435199
RI0036017,BRANDY,,CRAWFORD,,,MALE,,,,RI,,1291000596
RI0036018,ERIC,KENNETH,STONE,,,FEMALE,,,,RI,,1956735885
RI0036019,LEON,,ANDERSON,,,MALE,,,,RI,,1769181633
RI0036020,NICOLE,CRYSTAL,ROSS,,,FEMALE,,,,RI,,1453268965
RI0036021,ROBERT,STEPHANIE,COLLIER,,,MALE,,,,RI,,1641755633
RI0036022,LINDA,MATTHEW,MILES,,,FEMALE,,,,RI,,1280581257
RI0036023,JOHN,,MCGUIRE,,,FEMALE,,,,RI,,1288396817
RI0036024,SARA,SYLVIA,GLASS,,,FEMALE,,,,RI,,1443806347
RI0036025,JOHN,,WEBSTER,,,MALE,,,,RI,,1523996639
RI0036026,SCOTT,CARRIE,WILLIAMS,,,MALE,,,,RI,,1991582579
RI0036027,STEPHANIE,,CARPENTER,,,FEMALE,,,,RI,,1775477154
RI0036028,TAMARA,,BROOKS,,,FEMALE,,,,RI,,1715626082
RI0036029,AMY,,WILKINS,,,MALE,,,,RI,,1876980723
RI0036030,MICHAEL,,HALEY,,,MALE,,,,RI,,1997508741
RI0036031,AMANDA,CARMEN,LEVY,,,MALE,,,,RI,,1672294485
RI0036032,JUAN,,MCMILLAN,,,MALE,,,,RI,,1175732018
RI0036033,SHARON,CARL,THOMPSON,,,MALE,,,,RI,,1359248268
RI0036034,JACQUELINE,,SOLIS,,,MALE,,,,RI,,1857194345
RI0036035,SONYA,,JONES,,,MALE,,,,RI,,1540886097
RI0036036,VALERIE,RYAN,BAKER,,,FEMALE,,,,RI,,1587118369
RI0036037,JUDITH,,SANFORD,,,FEMALE,,,,RI,,1038987049
RI0036038,JOHN,,BAILEY,,,FEMALE,,,,RI,,1911288163
RI0036039,DONNA,,HERNANDEZ,,,MALE,,,,RI,,1616124225
RI0036040,TIMOTHY,BOBBY,RODRIGUEZ,,,FEMALE,,,,RI,,1484084717
RI0036041,JO,KIMBERLY,BARBER,,,FEMALE,,,,RI,,1817432775
RI0036042,DALE,MICHAEL,ROSE,,,FEMALE,,,,RI,,1166091025
RI0036043,STACEY,RICHARD,CARTER,,,FEMALE,,,,RI,,1784808965
RI0036044,DUSTIN,,MCCONNELL,,,MALE,,,,RI,,1595685506
RI0036045,JENNIFER,,DEAN,,,MALE,,,,RI,,1459911649
RI0036046,ANTONIO,,MELTON,,,FEMALE,,,,RI,,1537860256
RI0036047,LEVI,,NEWTON,,,MALE,,,,RI,,1160315275
RI0036048,RYAN,ANTHONY,COLON,,,FEMALE,,,,RI,,1183612882
RI0036049,DEANNA,,ADAMS,,,FEMALE,,,,RI,,1803619722
RI0036050,EDWARD,,WRIGHT,,,FEMALE,,,,RI,,1078850064
RI0036051,REBECCA,RENEE,DIAZ,,,MALE,,,,RI,,1106829521
RI0036052,ROBERT,DAVID,WATKINS,,,FEMALE,,,,RI,,1308430245
RI0036053,JAMES,KAREN,ALLEN,,,FEMALE,,,,RI,,1379108436
RI0036054,NATALIE,,HART,,,FEMALE,,,,RI,,1296992089
RI0036055,KAITLYN,,RICE,,,MALE,,,,RI,,1518748149
RI0036056,JULIE,,LONG,,,MALE,,,,RI,,1941697622
RI0036057,KARA,MARY,THOMPSON,,,FEMALE,,,,RI,,1807948842
RI0036058,DAVID,,PATTERSON,,,MALE,,,,RI,,1262195992
RI0036059,LINDSEY,CHRISTINA,COX,,,MALE,,,,RI,,1532614406
RI0036060,STEPHEN,,GLOVER,,,FEMALE,,,,RI,,1281501620
RI0036061,GARY,ALISON,KOCH,,,FEMALE,,,,RI,,1589674270
RI0036062,ROBERT,,MILLER,,,FEMALE,,,,RI,,1587305707
RI0036063,MATTHEW,,SMITH,,,MALE,,,,RI,,1793509455
RI0036064,MELISSA,,BROWN,,,FEMALE,,,,RI,,1041811635
RI0036065,TIMOTHY,,OCHOA,,,FEMALE,,,,RI,,1278738961
RI0036066,ELIZABETH,,BALLARD,,,FEMALE,,,,RI,,1281860663
